investor_id,total_transactions,avg_gap_days,max_gap_days,at_risk
INV003716,6,69.8,190.0,True
INV003717,10,51.888888888888886,138.0,True
INV003718,8,68.14285714285714,161.0,True
INV003720,11,42.5,116.0,True
INV003722,11,43.2,135.0,True
INV003723,9,47.125,124.0,True
INV003724,11,42.7,122.0,True
INV003731,12,41.54545454545455,86.0,True
INV003732,12,42.54545454545455,82.0,True
INV003733,10,49.333333333333336,110.0,True
INV003734,10,48.111111111111114,290.0,True
INV003735,11,38.1,104.0,True
INV003736,12,42.09090909090909,65.0,True
INV003737,10,53.55555555555556,188.0,True
INV003738,9,41.375,117.0,True
INV003739,7,58.333333333333336,142.0,True
INV003740,11,31.1,155.0,True
INV003741,9,50.75,137.0,True
INV003743,6,63.4,88.0,True
INV003744,12,45.54545454545455,98.0,True
INV003745,12,35.36363636363637,71.0,True
INV003747,7,63.333333333333336,133.0,True
INV003748,12,36.90909090909091,100.0,True
INV003750,6,90.8,337.0,True
INV003751,6,80.2,232.0,True
INV003756,9,55.125,98.0,True
INV003757,9,61.375,93.0,True
INV003761,10,40.333333333333336,99.0,True
INV003762,8,51.714285714285715,191.0,True
INV003765,7,78.5,192.0,True
INV003766,12,45.0,121.0,True
INV003767,12,39.36363636363637,125.0,True
INV003769,8,65.57142857142857,220.0,True
INV003771,12,45.54545454545455,130.0,True
INV003772,11,36.8,72.0,True
INV003773,6,75.8,167.0,True
INV003775,9,50.875,151.0,True
INV003778,10,51.0,148.0,True
INV003779,8,54.57142857142857,149.0,True
INV003780,10,44.666666666666664,135.0,True
INV003781,11,40.9,199.0,True
INV003782,11,45.3,98.0,True
INV003783,11,45.1,111.0,True
INV003785,7,61.833333333333336,160.0,True
INV003787,12,46.0,154.0,True
INV003788,6,89.4,153.0,True
INV003789,7,70.33333333333333,235.0,True
INV003791,11,47.1,135.0,True
INV003792,7,42.333333333333336,68.0,True
INV003793,9,54.25,199.0,True
INV003794,11,38.5,120.0,True
INV003795,12,36.90909090909091,91.0,True
INV003797,8,67.14285714285714,189.0,True
INV003798,9,57.5,163.0,True
INV003799,8,63.142857142857146,125.0,True
INV003801,6,71.6,208.0,True
INV003803,7,76.33333333333333,240.0,True
INV003806,7,69.16666666666667,209.0,True
INV003808,10,45.666666666666664,139.0,True
INV003809,6,73.8,121.0,True
INV003810,8,62.285714285714285,234.0,True
INV003811,11,48.9,133.0,True
INV003812,11,39.7,132.0,True
INV003813,8,58.714285714285715,122.0,True
INV003815,12,42.18181818181818,217.0,True
INV003817,6,85.8,246.0,True
INV003821,7,79.33333333333333,191.0,True
INV003822,9,41.125,80.0,True
INV003823,7,47.833333333333336,154.0,True
INV003824,12,39.0,182.0,True
INV003825,8,58.0,99.0,True
INV003828,10,25.0,109.0,True
INV003829,12,40.18181818181818,130.0,True
INV003830,10,47.333333333333336,115.0,True
INV003832,8,61.57142857142857,170.0,True
INV003833,6,39.4,113.0,True
INV003834,6,68.2,97.0,True
INV003835,7,61.333333333333336,147.0,True
INV003836,7,70.0,123.0,True
INV003844,11,44.0,123.0,True
INV003846,8,70.0,299.0,True
INV003847,12,43.81818181818182,132.0,True
INV003848,9,43.5,136.0,True
INV003849,8,55.142857142857146,108.0,True
INV003851,11,38.0,92.0,True
INV003853,9,57.25,143.0,True
INV003855,6,62.8,116.0,True
INV003857,7,50.333333333333336,142.0,True
INV003860,11,49.8,209.0,True
INV003862,9,45.875,129.0,True
INV003865,10,56.77777777777778,147.0,True
INV003868,9,54.75,165.0,True
INV003872,11,36.3,70.0,True
INV003874,9,47.125,192.0,True
INV003876,10,50.0,94.0,True
INV003877,6,49.8,85.0,True
INV003880,8,68.57142857142857,193.0,True
INV003882,7,69.33333333333333,299.0,True
INV003883,8,30.714285714285715,74.0,True
INV003885,7,59.666666666666664,163.0,True
INV003887,8,53.0,199.0,True
INV003888,10,53.666666666666664,137.0,True
INV003892,12,45.18181818181818,112.0,True
INV003894,9,54.875,89.0,True
INV003896,8,59.0,174.0,True
INV003897,6,71.6,144.0,True
INV003899,9,52.25,124.0,True
INV003901,10,41.666666666666664,149.0,True
INV003902,10,54.111111111111114,186.0,True
INV003903,11,35.2,111.0,True
INV003905,7,62.5,103.0,True
INV003906,11,49.6,115.0,True
INV003907,8,48.42857142857143,123.0,True
INV003908,9,47.125,112.0,True
INV003909,8,51.42857142857143,72.0,True
INV003910,8,54.42857142857143,204.0,True
INV003911,8,64.57142857142857,187.0,True
INV003912,9,58.875,140.0,True
INV003913,8,61.42857142857143,136.0,True
INV003916,10,41.77777777777778,114.0,True
INV003918,12,39.54545454545455,124.0,True
INV003920,12,42.54545454545455,132.0,True
INV003925,7,68.33333333333333,164.0,True
INV003926,8,68.28571428571429,155.0,True
INV003936,12,41.0,96.0,True
INV003938,11,38.3,70.0,True
INV003940,12,41.81818181818182,151.0,True
INV003942,8,70.28571428571429,180.0,True
INV003943,11,34.0,88.0,True
INV003945,11,41.7,90.0,True
INV003946,9,53.125,129.0,True
INV003947,7,56.5,125.0,True
INV003948,9,32.75,76.0,True
INV003951,9,61.625,170.0,True
INV003952,9,43.625,95.0,True
INV003957,11,50.0,91.0,True
INV003958,12,42.81818181818182,124.0,True
INV003960,6,76.0,146.0,True
INV003961,11,47.3,136.0,True
INV003962,11,48.1,218.0,True
INV003964,12,41.90909090909091,130.0,True
INV003967,7,63.5,116.0,True
INV003968,10,51.333333333333336,199.0,True
INV003970,10,48.111111111111114,148.0,True
INV003972,9,52.625,156.0,True
INV003973,9,52.0,125.0,True
INV003974,12,44.54545454545455,120.0,True
INV003975,11,41.6,125.0,True
INV003977,8,61.714285714285715,149.0,True
INV003978,10,53.0,124.0,True
INV003979,12,35.63636363636363,71.0,True
INV003981,10,45.111111111111114,75.0,True
INV003982,7,62.166666666666664,143.0,True
INV003985,7,77.5,191.0,True
INV003986,7,61.166666666666664,206.0,True
INV003987,9,52.0,92.0,True
INV003989,9,50.875,138.0,True
INV003992,6,84.6,210.0,True
INV003995,6,50.6,175.0,True
INV003996,9,59.5,177.0,True
INV003997,8,59.857142857142854,167.0,True
INV004001,10,33.22222222222222,81.0,True
INV004003,9,43.375,146.0,True
INV004004,12,34.18181818181818,88.0,True
INV004005,11,49.9,184.0,True
INV004006,10,29.555555555555557,78.0,True
INV004007,9,46.25,123.0,True
INV004009,10,49.666666666666664,87.0,True
INV004011,7,70.33333333333333,192.0,True
INV004014,11,49.5,93.0,True
INV004015,11,47.1,126.0,True
INV004017,11,31.3,70.0,True
INV004018,7,80.33333333333333,147.0,True
INV004019,8,69.85714285714286,169.0,True
INV004023,10,52.0,93.0,True
INV004024,12,36.09090909090909,92.0,True
INV004025,6,62.2,248.0,True
INV004026,7,63.0,188.0,True
INV004028,10,45.22222222222222,96.0,True
INV004030,8,70.14285714285714,142.0,True
INV004032,8,55.57142857142857,175.0,True
INV004033,9,56.25,168.0,True
INV004036,6,61.6,94.0,True
INV004037,8,53.285714285714285,137.0,True
INV004038,12,44.27272727272727,127.0,True
INV004040,7,72.0,169.0,True
INV004044,6,80.6,216.0,True
INV004045,7,45.5,108.0,True
INV004049,11,32.3,67.0,True
INV004050,8,56.0,167.0,True
INV004051,10,48.666666666666664,89.0,True
INV004052,7,80.66666666666667,175.0,True
INV004058,6,83.8,184.0,True
INV004063,12,36.0,117.0,True
INV004064,12,41.63636363636363,97.0,True
INV004066,10,50.111111111111114,167.0,True
INV004067,8,53.0,142.0,True
INV004069,9,48.5,196.0,True
INV004070,12,36.90909090909091,107.0,True
INV004071,6,75.2,134.0,True
INV004073,7,62.5,148.0,True
INV004075,7,69.5,256.0,True
INV004076,6,76.2,174.0,True
INV004078,9,53.375,160.0,True
INV004079,10,50.666666666666664,164.0,True
INV004080,8,62.714285714285715,121.0,True
INV004084,7,51.166666666666664,170.0,True
INV004085,10,51.666666666666664,138.0,True
INV004089,9,49.25,106.0,True
INV004091,11,41.4,184.0,True
INV004094,8,66.0,183.0,True
INV004096,11,48.5,146.0,True
INV004098,8,41.57142857142857,63.0,True
INV004099,10,38.111111111111114,167.0,True
INV004100,11,38.9,118.0,True
INV004102,7,79.83333333333333,247.0,True
INV004104,9,53.125,133.0,True
INV004106,6,55.8,151.0,True
INV004108,7,52.5,165.0,True
INV004109,7,68.33333333333333,99.0,True
INV004110,7,66.0,280.0,True
INV004112,9,34.5,76.0,True
INV004114,7,31.5,76.0,True
INV004116,11,49.4,117.0,True
INV004117,6,20.2,57.0,True
INV004118,9,49.875,98.0,True
INV004119,8,64.0,195.0,True
INV004123,6,85.0,138.0,True
INV004124,10,43.888888888888886,99.0,True
INV004125,12,44.81818181818182,142.0,True
INV004127,9,63.25,190.0,True
INV004128,12,45.0,156.0,True
INV004130,7,65.66666666666667,137.0,True
INV004131,7,65.5,211.0,True
INV004132,6,78.2,141.0,True
INV004134,8,39.285714285714285,98.0,True
INV004135,12,41.0,164.0,True
INV004137,10,19.444444444444443,36.0,True
INV004138,10,48.44444444444444,143.0,True
INV004140,8,68.57142857142857,130.0,True
INV004142,9,60.5,131.0,True
INV004143,10,53.888888888888886,137.0,True
INV004145,11,33.1,125.0,True
INV004146,10,49.0,173.0,True
INV004147,7,61.0,136.0,True
INV004148,9,50.875,113.0,True
INV004149,7,61.5,130.0,True
INV004151,12,45.09090909090909,141.0,True
INV004152,7,60.833333333333336,131.0,True
INV004153,11,42.0,96.0,True
INV004154,12,46.72727272727273,90.0,True
INV004161,6,88.8,260.0,True
INV004163,7,46.5,114.0,True
INV004165,7,69.33333333333333,201.0,True
INV004172,10,49.0,196.0,True
INV004173,8,71.28571428571429,170.0,True
INV004174,9,60.5,192.0,True
INV004175,8,67.85714285714286,133.0,True
INV004177,10,35.333333333333336,117.0,True
INV004179,10,39.55555555555556,127.0,True
INV004181,8,66.71428571428571,149.0,True
INV004184,10,40.22222222222222,151.0,True
INV004185,6,49.8,105.0,True
INV004190,6,72.6,154.0,True
INV004191,11,48.7,161.0,True
INV004196,10,52.22222222222222,112.0,True
INV004199,7,48.5,138.0,True
INV004201,7,43.166666666666664,97.0,True
INV004202,9,47.625,114.0,True
INV004203,10,51.77777777777778,98.0,True
INV004204,7,72.0,275.0,True
INV004205,9,51.5,164.0,True
INV004208,9,45.875,156.0,True
INV004210,6,48.8,77.0,True
INV004212,9,52.0,131.0,True
INV004216,8,70.28571428571429,195.0,True
INV004222,6,58.0,141.0,True
INV004223,12,43.36363636363637,103.0,True
INV004224,7,43.833333333333336,121.0,True
INV004225,8,43.714285714285715,105.0,True
INV004226,10,53.44444444444444,118.0,True
INV004228,10,48.22222222222222,112.0,True
INV004230,10,53.55555555555556,127.0,True
INV004231,12,39.63636363636363,107.0,True
INV004232,12,32.45454545454545,68.0,True
INV004233,7,70.5,195.0,True
INV004237,8,65.57142857142857,215.0,True
INV004239,9,53.5,130.0,True
INV004241,12,43.90909090909091,115.0,True
INV004243,12,38.63636363636363,73.0,True
INV004246,11,45.2,127.0,True
INV004247,9,59.375,142.0,True
INV004248,8,62.857142857142854,184.0,True
INV004250,6,74.4,139.0,True
INV004252,8,58.142857142857146,265.0,True
INV004253,6,100.8,221.0,True
INV004254,9,59.75,317.0,True
INV004257,6,89.2,135.0,True
INV004258,11,43.2,105.0,True
INV004262,6,73.0,151.0,True
INV004263,6,91.2,149.0,True
INV004264,8,53.714285714285715,207.0,True
INV004265,7,70.16666666666667,180.0,True
INV004266,11,37.1,79.0,True
INV004267,12,38.36363636363637,95.0,True
INV004268,7,73.66666666666667,245.0,True
INV004270,11,49.5,182.0,True
INV004271,12,41.54545454545455,142.0,True
INV004272,8,35.0,98.0,True
INV004273,6,75.8,171.0,True
INV004274,11,48.2,86.0,True
INV004276,9,20.25,47.0,True
INV004278,12,34.18181818181818,85.0,True
INV004279,11,35.2,100.0,True
INV004280,7,72.66666666666667,256.0,True
INV004281,11,45.3,161.0,True
INV004282,10,48.55555555555556,105.0,True
INV004283,11,35.5,103.0,True
INV004285,11,46.6,169.0,True
INV004287,8,45.57142857142857,109.0,True
INV004288,12,41.72727272727273,132.0,True
INV004289,12,41.72727272727273,201.0,True
INV004290,12,44.63636363636363,128.0,True
INV004293,10,48.44444444444444,142.0,True
INV004294,8,63.142857142857146,119.0,True
INV004295,12,42.27272727272727,103.0,True
INV004296,11,51.1,151.0,True
INV004297,12,44.0,149.0,True
INV004298,8,43.714285714285715,155.0,True
INV004299,11,49.1,175.0,True
INV004300,6,32.8,62.0,True
INV004302,7,64.33333333333333,169.0,True
INV004303,7,45.5,105.0,True
INV004306,10,43.22222222222222,118.0,True
INV004307,7,50.5,139.0,True
INV004308,10,56.44444444444444,244.0,True
INV004310,6,79.6,174.0,True
INV004314,9,51.875,137.0,True
INV004316,8,33.0,78.0,True
INV004318,9,49.75,106.0,True
INV004319,12,44.0,131.0,True
INV004320,6,83.4,336.0,True
INV004321,11,33.6,69.0,True
INV004322,6,58.0,75.0,True
INV004324,12,42.36363636363637,93.0,True
INV004326,12,32.81818181818182,78.0,True
INV004329,6,80.6,176.0,True
INV004332,11,45.3,112.0,True
INV004333,7,39.333333333333336,126.0,True
INV004334,6,76.4,184.0,True
INV004335,9,56.375,104.0,True
INV004336,7,71.33333333333333,124.0,True
INV004337,6,74.4,150.0,True
INV004338,12,40.0,162.0,True
INV004339,9,56.5,225.0,True
INV004340,9,62.5,252.0,True
INV004341,8,56.142857142857146,124.0,True
INV004342,6,77.6,145.0,True
INV004343,12,40.09090909090909,85.0,True
INV004345,12,36.54545454545455,114.0,True
INV004346,6,67.4,187.0,True
INV004347,8,47.42857142857143,82.0,True
INV004348,11,42.8,120.0,True
INV004349,11,47.9,159.0,True
INV004352,6,79.8,118.0,True
INV004353,9,50.375,102.0,True
INV004354,6,59.6,97.0,True
INV004356,10,38.666666666666664,194.0,True
INV004357,10,56.333333333333336,305.0,True
INV004358,12,41.45454545454545,135.0,True
INV004360,9,58.5,144.0,True
INV004361,10,47.888888888888886,124.0,True
INV004362,11,41.8,155.0,True
INV004363,10,53.333333333333336,202.0,True
INV004364,10,44.77777777777778,173.0,True
INV004365,12,41.81818181818182,109.0,True
INV004366,8,44.57142857142857,79.0,True
INV004367,7,79.5,194.0,True
INV004368,6,64.8,182.0,True
INV004369,9,45.875,149.0,True
INV004372,12,33.90909090909091,136.0,True
INV004374,10,53.55555555555556,128.0,True
INV004375,6,83.6,166.0,True
INV004376,12,39.72727272727273,145.0,True
INV004378,7,81.16666666666667,212.0,True
INV004379,8,56.42857142857143,110.0,True
INV004380,6,96.8,212.0,True
INV004381,7,70.33333333333333,142.0,True
INV004384,9,52.75,143.0,True
INV004388,12,42.72727272727273,163.0,True
INV004391,7,49.0,96.0,True
INV004392,10,50.22222222222222,99.0,True
INV004393,7,45.833333333333336,164.0,True
INV004398,6,93.0,177.0,True
INV004400,11,39.0,97.0,True
INV004401,9,61.125,125.0,True
INV004403,10,45.55555555555556,150.0,True
INV004407,7,43.5,125.0,True
INV004408,7,63.666666666666664,111.0,True
INV004410,12,37.18181818181818,113.0,True
INV004411,9,53.375,111.0,True
INV004412,8,70.57142857142857,158.0,True
INV004413,11,48.3,113.0,True
INV004414,10,41.888888888888886,176.0,True
INV004418,7,39.5,103.0,True
INV004421,9,56.75,187.0,True
INV004427,12,46.18181818181818,125.0,True
INV004428,11,37.3,119.0,True
INV004434,12,45.72727272727273,92.0,True
INV004436,8,53.857142857142854,108.0,True
INV004437,8,51.285714285714285,103.0,True
INV004439,6,57.8,122.0,True
INV004440,6,67.8,295.0,True
INV004442,11,41.6,157.0,True
INV004443,11,42.0,111.0,True
INV004445,6,85.2,249.0,True
INV004446,11,45.1,122.0,True
INV004447,10,33.22222222222222,66.0,True
INV004448,8,49.285714285714285,164.0,True
INV004450,12,33.90909090909091,100.0,True
INV004451,8,60.42857142857143,137.0,True
INV004452,11,48.6,134.0,True
INV004454,11,49.2,101.0,True
INV004455,12,33.36363636363637,105.0,True
INV004457,11,47.7,188.0,True
INV004458,6,29.4,87.0,True
INV004459,11,39.5,92.0,True
INV004460,11,34.0,93.0,True
INV004461,9,32.375,52.0,True
INV004463,10,52.666666666666664,211.0,True
INV004464,8,53.57142857142857,142.0,True
INV004465,11,44.8,109.0,True
INV004466,10,51.333333333333336,166.0,True
INV004467,8,48.57142857142857,235.0,True
INV004468,9,57.625,128.0,True
INV004472,11,49.9,145.0,True
INV004473,10,48.888888888888886,93.0,True
INV004474,7,66.66666666666667,190.0,True
INV004475,11,40.7,87.0,True
INV004476,9,56.75,126.0,True
INV004477,10,45.666666666666664,96.0,True
INV004481,9,31.75,66.0,True
INV004482,8,70.28571428571429,225.0,True
INV004483,6,83.6,345.0,True
INV004484,10,35.22222222222222,134.0,True
INV004486,6,77.0,190.0,True
INV004487,7,19.666666666666668,46.0,True
INV004492,7,61.333333333333336,128.0,True
INV004493,11,50.3,116.0,True
INV004495,8,67.71428571428571,159.0,True
INV004496,11,49.7,138.0,True
INV004497,12,45.63636363636363,131.0,True
INV004498,7,76.33333333333333,136.0,True
INV004502,11,44.7,94.0,True
INV004504,10,42.888888888888886,160.0,True
INV004505,11,43.0,118.0,True
INV004508,11,42.6,181.0,True
INV004509,6,81.6,175.0,True
INV004510,7,78.66666666666667,264.0,True
INV004511,7,66.83333333333333,215.0,True
INV004513,10,53.44444444444444,169.0,True
INV004514,6,84.8,213.0,True
INV004515,8,50.142857142857146,119.0,True
INV004517,8,61.857142857142854,160.0,True
INV004518,7,70.83333333333333,115.0,True
INV004519,7,68.66666666666667,209.0,True
INV004520,7,65.0,188.0,True
INV004521,12,33.0,76.0,True
INV004522,6,93.8,174.0,True
INV004523,10,48.44444444444444,107.0,True
INV004526,10,37.888888888888886,173.0,True
INV004527,9,50.875,161.0,True
INV004528,7,54.0,149.0,True
INV004529,8,65.71428571428571,176.0,True
INV004531,10,47.55555555555556,159.0,True
INV004533,8,53.714285714285715,118.0,True
INV004534,9,49.375,118.0,True
INV004540,12,33.45454545454545,77.0,True
INV004542,11,32.6,59.0,True
INV004544,9,48.875,147.0,True
INV004545,7,42.0,72.0,True
INV004547,11,41.1,165.0,True
INV004548,6,99.8,290.0,True
INV004549,6,67.8,163.0,True
INV004551,9,46.75,108.0,True
INV004553,9,56.125,120.0,True
INV004555,10,42.0,151.0,True
INV004560,10,43.0,72.0,True
INV004562,9,52.375,137.0,True
INV004563,10,55.888888888888886,211.0,True
INV004565,7,77.83333333333333,198.0,True
INV004567,7,76.33333333333333,309.0,True
INV004574,12,36.54545454545455,87.0,True
INV004576,8,60.857142857142854,132.0,True
INV004578,6,58.4,108.0,True
INV004579,11,31.0,77.0,True
INV004581,9,63.125,119.0,True
INV004582,11,50.5,156.0,True
INV004583,7,78.66666666666667,148.0,True
INV004584,9,34.25,85.0,True
INV004587,7,71.83333333333333,179.0,True
INV004589,10,47.333333333333336,140.0,True
INV004591,9,48.5,163.0,True
INV004592,9,45.75,115.0,True
INV004593,11,48.0,125.0,True
INV004594,12,43.27272727272727,122.0,True
INV004595,9,37.375,136.0,True
INV004598,12,38.27272727272727,129.0,True
INV004600,11,48.4,116.0,True
INV004602,12,43.36363636363637,191.0,True
INV004605,11,49.3,105.0,True
INV004606,8,43.285714285714285,84.0,True
INV004607,9,49.0,164.0,True
INV004608,10,42.77777777777778,96.0,True
INV004609,6,81.8,172.0,True
INV004611,11,33.4,134.0,True
INV004614,9,49.75,110.0,True
INV004616,8,69.42857142857143,158.0,True
INV004617,12,43.18181818181818,90.0,True
INV004619,10,45.666666666666664,114.0,True
INV004621,12,39.45454545454545,125.0,True
INV004623,6,61.6,122.0,True
INV004625,11,48.2,114.0,True
INV004626,6,72.2,294.0,True
INV004627,9,48.625,141.0,True
INV004629,12,41.09090909090909,175.0,True
INV004630,12,36.81818181818182,95.0,True
INV004631,11,47.0,108.0,True
INV004633,12,45.09090909090909,189.0,True
INV004634,6,65.6,141.0,True
INV004635,9,44.0,141.0,True
INV004636,11,41.3,138.0,True
INV004638,11,43.1,87.0,True
INV004639,8,57.857142857142854,161.0,True
INV004640,11,42.2,174.0,True
INV004641,10,37.666666666666664,99.0,True
INV004642,7,65.83333333333333,232.0,True
INV004643,9,37.0,101.0,True
INV004646,9,48.375,138.0,True
INV004647,9,54.875,138.0,True
INV004648,7,39.666666666666664,83.0,True
INV004650,10,44.888888888888886,143.0,True
INV004651,10,47.77777777777778,103.0,True
INV004653,8,70.42857142857143,262.0,True
INV004654,8,64.71428571428571,170.0,True
INV004655,8,56.714285714285715,147.0,True
INV004656,7,80.5,234.0,True
INV004659,9,44.0,81.0,True
INV004660,7,72.16666666666667,232.0,True
INV004661,11,48.8,181.0,True
INV004664,7,62.833333333333336,182.0,True
INV004665,10,46.333333333333336,137.0,True
INV004666,6,70.2,116.0,True
INV004669,6,58.4,148.0,True
INV004672,11,44.4,91.0,True
INV004673,8,46.142857142857146,127.0,True
INV004678,7,82.66666666666667,184.0,True
INV004680,8,40.42857142857143,155.0,True
INV004682,11,33.8,83.0,True
INV004687,6,62.0,94.0,True
INV004688,10,45.0,181.0,True
INV004689,7,48.0,89.0,True
INV004691,9,54.375,139.0,True
INV004692,12,44.81818181818182,172.0,True
INV004693,8,59.142857142857146,161.0,True
INV004694,7,73.16666666666667,241.0,True
INV004695,10,55.333333333333336,175.0,True
INV004701,11,46.8,188.0,True
INV004704,12,43.09090909090909,113.0,True
INV004709,6,67.4,164.0,True
INV004711,9,54.375,222.0,True
INV004712,11,37.2,68.0,True
INV004715,8,48.714285714285715,119.0,True
INV004716,9,55.5,114.0,True
INV004719,6,38.6,59.0,True
INV004720,8,52.142857142857146,122.0,True
INV004722,9,54.25,163.0,True
INV004724,6,68.0,127.0,True
INV004731,7,55.666666666666664,112.0,True
INV004733,12,37.54545454545455,141.0,True
INV004734,7,61.5,185.0,True
INV004735,6,94.8,285.0,True
INV004737,12,44.63636363636363,113.0,True
INV004738,11,46.6,104.0,True
INV004739,9,59.875,162.0,True
INV004741,10,50.44444444444444,157.0,True
INV004742,7,60.666666666666664,138.0,True
INV004744,9,46.625,123.0,True
INV004745,8,54.142857142857146,137.0,True
INV004747,6,92.8,151.0,True
INV004748,8,59.42857142857143,123.0,True
INV004752,7,57.333333333333336,164.0,True
INV004753,11,39.0,84.0,True
INV004754,8,58.714285714285715,133.0,True
INV004755,10,40.77777777777778,172.0,True
INV004756,11,47.2,94.0,True
INV004761,10,41.0,122.0,True
INV004763,12,45.54545454545455,177.0,True
INV004764,11,41.5,94.0,True
INV004769,8,57.57142857142857,174.0,True
INV004770,12,46.63636363636363,94.0,True
INV004771,7,75.66666666666667,189.0,True
INV004774,9,53.375,147.0,True
INV004776,10,51.0,145.0,True
INV004780,12,41.18181818181818,85.0,True
INV004784,6,84.8,114.0,True
INV004785,8,62.142857142857146,248.0,True
INV004787,10,54.77777777777778,118.0,True
INV004790,9,35.25,96.0,True
INV004794,10,52.111111111111114,197.0,True
INV004796,7,28.833333333333332,68.0,True
INV004797,11,50.5,173.0,True
INV004798,9,53.0,106.0,True
INV004801,6,81.4,287.0,True
INV004802,11,36.0,184.0,True
INV004803,6,83.2,209.0,True
INV004804,12,37.09090909090909,137.0,True
INV004805,9,36.375,69.0,True
INV004807,10,51.55555555555556,206.0,True
INV004811,12,40.36363636363637,165.0,True
INV004812,6,50.6,169.0,True
INV004813,11,40.7,190.0,True
INV004817,6,95.2,187.0,True
INV004818,10,44.0,137.0,True
INV004819,11,42.1,97.0,True
INV004821,10,30.88888888888889,77.0,True
INV004822,10,44.111111111111114,127.0,True
INV004823,9,51.75,107.0,True
INV004825,10,46.666666666666664,141.0,True
INV004826,11,44.3,121.0,True
INV004827,7,63.666666666666664,179.0,True
INV004828,7,49.666666666666664,109.0,True
INV004829,6,67.0,155.0,True
INV004830,6,70.8,222.0,True
INV004831,7,83.83333333333333,177.0,True
INV004833,12,42.45454545454545,140.0,True
INV004834,10,34.333333333333336,106.0,True
INV004835,9,60.5,179.0,True
INV004836,10,48.22222222222222,168.0,True
INV004837,7,74.5,145.0,True
INV004840,12,39.27272727272727,77.0,True
INV004841,10,52.44444444444444,209.0,True
INV004843,8,50.857142857142854,153.0,True
INV004844,10,44.44444444444444,118.0,True
INV004845,11,47.2,124.0,True
INV004846,7,59.5,137.0,True
INV004847,9,55.125,174.0,True
INV004848,11,45.3,166.0,True
INV004849,10,39.0,158.0,True
INV004850,12,38.36363636363637,86.0,True
INV004851,7,65.66666666666667,104.0,True
INV004853,7,57.5,137.0,True
INV004854,6,96.0,174.0,True
INV004855,11,34.1,98.0,True
INV004857,7,70.33333333333333,166.0,True
INV004858,7,67.0,233.0,True
INV004860,9,49.0,129.0,True
INV004863,10,47.111111111111114,194.0,True
INV004864,12,38.45454545454545,114.0,True
INV004865,11,45.8,130.0,True
INV004866,10,36.888888888888886,86.0,True
INV004868,12,36.09090909090909,213.0,True
INV004871,12,45.90909090909091,170.0,True
INV004874,10,46.77777777777778,116.0,True
INV004875,9,58.625,186.0,True
INV004876,6,82.0,173.0,True
INV004877,7,80.5,276.0,True
INV004880,6,58.2,80.0,True
INV004885,12,42.81818181818182,119.0,True
INV004886,6,65.8,134.0,True
INV004887,8,57.142857142857146,116.0,True
INV004888,7,53.5,115.0,True
INV004889,11,44.7,85.0,True
INV004891,12,43.0,82.0,True
INV004892,8,58.285714285714285,109.0,True
INV004896,12,39.72727272727273,114.0,True
INV004899,8,67.0,124.0,True
INV004900,8,42.285714285714285,81.0,True
INV004901,9,41.5,96.0,True
INV004903,6,86.2,173.0,True
INV004908,6,74.4,162.0,True
INV004910,10,47.666666666666664,126.0,True
INV004911,12,34.72727272727273,81.0,True
INV004913,10,48.333333333333336,138.0,True
INV004914,9,60.875,256.0,True
INV004915,10,56.888888888888886,257.0,True
INV004916,10,54.111111111111114,162.0,True
INV004917,8,59.285714285714285,109.0,True
INV004918,10,55.111111111111114,192.0,True
INV004919,11,50.5,149.0,True
INV004922,12,39.0,129.0,True
INV004924,10,53.111111111111114,116.0,True
INV004925,10,51.0,102.0,True
INV004926,12,43.63636363636363,100.0,True
INV004927,12,39.18181818181818,213.0,True
INV004930,6,75.0,207.0,True
INV004932,9,52.25,150.0,True
INV004933,7,45.333333333333336,132.0,True
INV004934,8,47.142857142857146,122.0,True
INV004938,6,70.0,119.0,True
INV004939,12,38.81818181818182,90.0,True
INV004942,6,25.6,42.0,True
INV004945,9,58.375,208.0,True
INV004947,10,44.55555555555556,122.0,True
INV004948,8,54.714285714285715,175.0,True
INV004950,7,73.16666666666667,169.0,True
INV004951,6,73.6,159.0,True
INV004953,10,44.77777777777778,131.0,True
INV004956,11,41.4,155.0,True
INV004957,8,68.57142857142857,137.0,True
INV004958,8,62.714285714285715,96.0,True
INV004959,9,44.25,88.0,True
INV004961,9,59.125,240.0,True
INV004962,10,38.77777777777778,163.0,True
INV004963,7,73.33333333333333,108.0,True
INV004967,8,57.857142857142854,111.0,True
INV004968,7,24.5,42.0,True
INV004969,9,46.0,149.0,True
INV004970,7,68.5,165.0,True
INV004972,6,84.8,241.0,True
INV004973,11,44.0,90.0,True
INV004974,11,36.7,100.0,True
INV004978,9,55.125,120.0,True
INV004980,8,57.714285714285715,143.0,True
INV004981,12,43.09090909090909,115.0,True
INV004982,9,52.0,117.0,True
INV004983,10,41.55555555555556,128.0,True
INV004984,12,41.09090909090909,129.0,True
INV004986,8,69.71428571428571,185.0,True
INV004989,8,61.714285714285715,149.0,True
INV004990,7,51.5,105.0,True
INV004992,12,44.45454545454545,170.0,True
INV004993,7,74.33333333333333,176.0,True
INV004996,11,41.7,104.0,True
INV004997,11,48.2,248.0,True
INV004998,6,80.2,177.0,True
INV004999,9,54.875,128.0,True
